price,bed,bath,acre_lot,street,city,state,zip_code,house_size
599900.0,2.0,2.0,0.37,1223852.0,Hampton,New Hampshire,3842.0,1286.0
2100000.0,8.0,8.0,0.64,8147.0,Exeter,New Hampshire,3833.0,6271.0
220000.0,2.0,2.0,1.16,1670595.0,Derry,New Hampshire,3038.0,1448.0
459900.0,4.0,3.0,0.35,1313773.0,Exeter,New Hampshire,3833.0,2433.0
350000.0,3.0,1.0,0.37,836783.0,Salisbury,Massachusetts,1952.0,758.0
324900.0,2.0,1.0,1.0,159333.0,South Hampton,New Hampshire,3827.0,753.0
750000.0,4.0,2.0,0.09,1309847.0,Exeter,New Hampshire,3833.0,1840.0
595000.0,2.0,1.0,0.37,1666842.0,Hampton,New Hampshire,3842.0,715.0
885000.0,6.0,3.0,0.11,602177.0,Hampton,New Hampshire,3842.0,2175.0
299900.0,2.0,2.0,0.37,848122.0,Fremont,New Hampshire,3044.0,1493.0
1995000.0,12.0,6.0,0.16,840859.0,Salisbury,Massachusetts,1952.0,4366.0
169900.0,2.0,2.0,0.37,600346.0,Exeter,New Hampshire,3833.0,880.0
1250000.0,3.0,2.0,0.75,1629179.0,Exeter,New Hampshire,3833.0,2302.0
1200000.0,4.0,5.0,0.13,1445999.0,Hampton,New Hampshire,3842.0,2862.0
705887.0,3.0,2.0,0.37,1984504.0,Hampton,New Hampshire,3842.0,1637.0
544461.0,2.0,2.0,0.37,986437.0,Exeter,New Hampshire,3833.0,1659.0
1250000.0,4.0,4.0,3.1,1850879.0,Stratham,New Hampshire,3885.0,3003.0
641911.0,2.0,2.0,0.37,986435.0,Exeter,New Hampshire,3833.0,1883.0
603340.0,2.0,2.0,0.37,986441.0,Exeter,New Hampshire,3833.0,1883.0
616703.0,2.0,2.0,0.37,986428.0,Exeter,New Hampshire,3833.0,1883.0
616703.0,2.0,2.0,0.37,986426.0,Exeter,New Hampshire,3833.0,1883.0
592616.0,2.0,2.0,0.37,894235.0,Brentwood,New Hampshire,3833.0,1662.0
549900.0,3.0,2.0,0.37,1417403.0,Seabrook,New Hampshire,3874.0,1800.0
646891.0,2.0,2.0,0.37,1260369.0,Brentwood,New Hampshire,3833.0,1783.0
651247.0,2.0,2.0,0.37,848283.0,Brentwood,New Hampshire,3833.0,1783.0
799900.0,2.0,1.0,0.37,732689.0,Newburyport,Massachusetts,1950.0,795.0
84900.0,1.0,1.0,0.53,732204.0,Danville,New Hampshire,3819.0,528.0
265000.0,2.0,2.0,0.28,861146.0,Hampton,New Hampshire,3842.0,1748.0
999998.0,5.0,5.0,1.14,842444.0,Sandown,New Hampshire,3873.0,5716.0
314900.0,3.0,2.0,0.71,15692.0,Plaistow,New Hampshire,3865.0,1200.0
825000.0,4.0,2.0,0.5,221916.0,Salisbury,Massachusetts,1952.0,2800.0
1399900.0,3.0,4.0,0.07,433776.0,Newburyport,Massachusetts,1950.0,2722.0
409900.0,3.0,2.0,0.38,651940.0,Exeter,New Hampshire,3833.0,2342.0
624900.0,3.0,3.0,1.36,229121.0,Kensington,New Hampshire,3833.0,2031.0
299900.0,2.0,1.0,0.37,1138062.0,Hampton,New Hampshire,3842.0,547.0
514900.0,2.0,2.0,0.37,1383440.0,Brentwood,New Hampshire,3833.0,1436.0
550000.0,6.0,4.0,2.0,268794.0,Danville,New Hampshire,3819.0,2756.0
609900.0,2.0,2.0,0.37,1230083.0,Brentwood,New Hampshire,3833.0,1783.0
815000.0,3.0,3.0,0.37,1984396.0,Hampton,New Hampshire,3842.0,2142.0
625000.0,2.0,3.0,0.37,191599.0,Hampton,New Hampshire,3842.0,2551.0
749900.0,3.0,3.0,1.28,596457.0,Hampstead,New Hampshire,3841.0,2300.0
2750000.0,4.0,5.0,0.21,1137701.0,Newburyport,Massachusetts,1950.0,4807.0
612203.0,2.0,2.0,0.37,986425.0,Exeter,New Hampshire,3833.0,1922.0
815000.0,3.0,3.0,0.37,1964977.0,Hampton,New Hampshire,3842.0,2142.0
859900.0,3.0,3.0,0.56,1556104.0,Amesbury,Massachusetts,1913.0,2128.0
479900.0,2.0,3.0,0.37,1139619.0,Hampstead,New Hampshire,3826.0,1658.0
849900.0,3.0,3.0,56.0,1548236.0,Amesbury,Massachusetts,1913.0,2128.0
2300000.0,3.0,4.0,0.37,1071234.0,Ipswich,Massachusetts,1938.0,2780.0
2400000.0,3.0,4.0,0.37,984788.0,Ipswich,Massachusetts,1938.0,3072.0
699000.0,4.0,4.0,1.33,1757352.0,Salem,New Hampshire,3079.0,3428.0
469721.0,3.0,2.0,1.34,893819.0,Derry,New Hampshire,3038.0,2045.0
469000.0,2.0,1.0,0.08,1448564.0,Salem,New Hampshire,3079.0,884.0
1700000.0,5.0,4.0,0.3,1448909.0,Lexington,Massachusetts,2420.0,3285.0
174999.0,3.0,2.0,0.37,1310023.0,Fremont,New Hampshire,3044.0,980.0
325000.0,2.0,2.0,2.41,1697792.0,Kingston,New Hampshire,3848.0,1886.0
339900.0,2.0,3.0,0.37,917816.0,Brentwood,New Hampshire,3833.0,1604.0
350000.0,2.0,2.0,2.41,1697794.0,Kingston,New Hampshire,3848.0,2105.0
649900.0,2.0,2.0,0.17,1758616.0,Atkinson,New Hampshire,3811.0,2000.0
349000.0,2.0,3.0,0.37,1284992.0,Brentwood,New Hampshire,3833.0,1604.0
1095000.0,5.0,5.0,0.86,901325.0,Hampton,New Hampshire,3842.0,5406.0
859900.0,2.0,3.0,0.37,1470494.0,Sandown,New Hampshire,3873.0,2500.0
499000.0,3.0,2.0,3.18,602822.0,Kingston,New Hampshire,3848.0,2866.0
419900.0,,,0.17,596172.0,Hampton,New Hampshire,3842.0,2096.0
279900.0,2.0,2.0,0.37,695418.0,Hampstead,New Hampshire,3841.0,1400.0
269900.0,1.0,1.0,0.37,1274319.0,Hampton,New Hampshire,3842.0,480.0
353000.0,3.0,2.0,0.3,196465.0,Kingston,New Hampshire,3848.0,1286.0
675000.0,4.0,2.0,2.41,1685941.0,Kingston,New Hampshire,3848.0,3815.0
799000.0,5.0,3.0,2.2,48551.0,Plaistow,New Hampshire,3865.0,3738.0
560000.0,3.0,3.0,1.73,34303.0,Hampstead,New Hampshire,3841.0,2577.0
489900.0,4.0,3.0,1.29,1751836.0,Derry,New Hampshire,3038.0,2296.0
644525.0,2.0,2.0,0.37,956561.0,Brentwood,New Hampshire,3833.0,1783.0
574000.0,4.0,2.0,0.04,330668.0,Hampton,New Hampshire,3842.0,1620.0
999900.0,10.0,5.0,24.2,1312464.0,Sandown,New Hampshire,3873.0,2142.0
859900.0,2.0,3.0,16.0,1470493.0,Sandown,New Hampshire,3873.0,2600.0
2449900.0,5.0,5.0,0.94,1048756.0,Newburyport,Massachusetts,1950.0,7244.0
475000.0,2.0,2.0,0.37,1469990.0,Exeter,New Hampshire,3833.0,1486.0
564326.0,2.0,2.0,0.37,986446.0,Exeter,New Hampshire,3833.0,1677.0
2999900.0,4.0,4.0,0.7,11061.0,Newburyport,Massachusetts,1950.0,3397.0
150000.0,2.0,2.0,0.37,330483.0,Exeter,New Hampshire,3833.0,924.0
3200000.0,7.0,8.0,0.37,1276115.0,Amesbury,Massachusetts,1913.0,6100.0
449900.0,3.0,2.0,0.99,76204.0,Danville,New Hampshire,3819.0,1726.0
429900.0,2.0,3.0,0.37,1309875.0,Brentwood,New Hampshire,3833.0,2770.0
439900.0,3.0,2.0,1.0,16397.0,Derry,New Hampshire,3038.0,2000.0
549900.0,3.0,3.0,0.66,13414.0,Exeter,New Hampshire,3833.0,1577.0
289900.0,2.0,1.0,0.37,17704.0,Newburyport,Massachusetts,1950.0,856.0
324900.0,2.0,2.0,0.37,201471.0,Plaistow,New Hampshire,3865.0,1459.0
325000.0,2.0,2.0,0.37,917626.0,Plaistow,New Hampshire,3865.0,1870.0
649000.0,3.0,2.0,0.24,652731.0,Ipswich,Massachusetts,1938.0,2515.0
25000.0,,,0.72,167552.0,Salisbury,Massachusetts,1952.0,3612.0
369900.0,2.0,1.0,0.37,1263232.0,Hampton,New Hampshire,3842.0,832.0
615000.0,4.0,3.0,0.39,199453.0,Hampton,New Hampshire,3842.0,2215.0
819900.0,4.0,3.0,1.13,602195.0,Ipswich,Massachusetts,1938.0,2264.0
799900.0,4.0,3.0,1.72,1563846.0,Derry,New Hampshire,3038.0,2714.0
1050000.0,4.0,3.0,2.01,15154.0,Exeter,New Hampshire,3833.0,2800.0
552203.0,2.0,2.0,11.0,986447.0,Exeter,New Hampshire,3833.0,1662.0
830000.0,4.0,3.0,2.34,1089121.0,Kingston,New Hampshire,3848.0,2940.0
923900.0,3.0,2.0,2.61,914096.0,Plaistow,New Hampshire,3865.0,2100.0
859900.0,4.0,3.0,0.32,1140205.0,Salisbury,Massachusetts,1952.0,3200.0
850000.0,4.0,3.0,1.22,7971.0,Hampstead,New Hampshire,3841.0,2620.0
470000.0,3.0,3.0,5.6,1314012.0,Exeter,New Hampshire,3833.0,1849.0
209900.0,3.0,2.0,0.25,436767.0,Raymond,New Hampshire,3077.0,1296.0
330000.0,2.0,1.0,0.23,1313824.0,Hampstead,New Hampshire,3841.0,1142.0
339900.0,3.0,2.0,0.03,1451791.0,Salisbury,Massachusetts,1952.0,920.0
489000.0,5.0,3.0,6.9,1297065.0,Salisbury,Massachusetts,1952.0,2600.0
365000.0,3.0,1.0,1.15,787595.0,Hampstead,New Hampshire,3841.0,1538.0
309900.0,2.0,1.0,0.22,1169737.0,Sandown,New Hampshire,3873.0,756.0
254000.0,2.0,2.0,0.37,331737.0,Sandown,New Hampshire,3873.0,1386.0
424900.0,3.0,2.0,0.42,332024.0,Hampton,New Hampshire,3842.0,1344.0
549000.0,4.0,3.0,1.38,1449422.0,Plaistow,New Hampshire,3865.0,3344.0
525000.0,3.0,1.0,0.14,197874.0,Ipswich,Massachusetts,1938.0,1213.0
650000.0,3.0,3.0,1.05,1406915.0,Newbury,Massachusetts,1922.0,2141.0
245000.0,1.0,2.0,0.37,259812.0,Plaistow,New Hampshire,3865.0,1656.0
679000.0,3.0,2.0,1.06,697251.0,Topsfield,Massachusetts,1983.0,1952.0
550000.0,3.0,3.0,1.81,919515.0,Rowley,Massachusetts,1969.0,2060.0
550000.0,3.0,4.0,0.6,870248.0,Seabrook,New Hampshire,3874.0,3082.0
975000.0,3.0,3.0,0.54,1106105.0,Topsfield,Massachusetts,1983.0,3355.0
459000.0,3.0,3.0,0.37,11910.0,Salisbury,Massachusetts,1952.0,1550.0
615000.0,6.0,4.0,0.36,1312542.0,Exeter,New Hampshire,3833.0,2475.0
699900.0,3.0,3.0,0.38,1212592.0,Exeter,New Hampshire,3833.0,1872.0
679900.0,5.0,2.0,0.04,321161.0,Salisbury,Massachusetts,1952.0,1850.0
685000.0,3.0,3.0,0.58,1568782.0,Hampton,New Hampshire,3842.0,2143.0
651000.0,2.0,3.0,16.0,269417.0,Sandown,New Hampshire,3873.0,1800.0
482500.0,2.0,2.0,0.37,1469991.0,Exeter,New Hampshire,3833.0,1496.0
699900.0,3.0,3.0,0.37,1447005.0,Newburyport,Massachusetts,1950.0,2035.0
1050000.0,3.0,4.0,0.37,68213.0,Newburyport,Massachusetts,1950.0,2114.0
604979.0,2.0,2.0,0.37,986434.0,Exeter,New Hampshire,3833.0,1883.0
1200000.0,4.0,3.0,0.78,894215.0,Rowley,Massachusetts,1969.0,2883.0
125000.0,3.0,1.0,0.37,384958.0,Danville,New Hampshire,3819.0,1442.0
525000.0,3.0,2.0,0.5,1415202.0,West Newbury,Massachusetts,1985.0,1834.0
519900.0,3.0,2.0,1.52,1609815.0,Danville,New Hampshire,3819.0,1824.0
799000.0,3.0,4.0,2.26,484569.0,Newbury,Massachusetts,1951.0,3546.0
425000.0,3.0,1.0,3.47,1447041.0,Amesbury,Massachusetts,1913.0,1360.0
798999.0,4.0,4.0,1.01,330437.0,Ipswich,Massachusetts,1938.0,3524.0
650000.0,4.0,2.0,0.62,1637880.0,Newbury,Massachusetts,1922.0,1862.0
899900.0,5.0,3.0,1.74,511853.0,Rowley,Massachusetts,1969.0,3218.0
764900.0,3.0,3.0,2.0,654676.0,Topsfield,Massachusetts,1983.0,2269.0
675000.0,2.0,1.0,0.13,562002.0,Ipswich,Massachusetts,1938.0,912.0
524900.0,2.0,2.0,0.12,1531884.0,Amesbury,Massachusetts,1913.0,1301.0
1295000.0,5.0,4.0,6.1,569396.0,Brentwood,New Hampshire,3833.0,3758.0
749000.0,4.0,3.0,0.37,1136549.0,Newburyport,Massachusetts,1950.0,1555.0
599900.0,2.0,2.0,0.28,522778.0,Newburyport,Massachusetts,1950.0,1304.0
446000.0,3.0,1.0,0.3,1088412.0,Kingston,New Hampshire,3848.0,1340.0
799000.0,2.0,2.0,0.04,1451541.0,Amesbury,Massachusetts,1913.0,1713.0
676000.0,2.0,3.0,16.0,114256.0,Sandown,New Hampshire,3873.0,1800.0
769000.0,3.0,3.0,0.37,523733.0,Newburyport,Massachusetts,1950.0,1686.0
750000.0,4.0,2.0,0.97,1244551.0,Newbury,Massachusetts,1951.0,2449.0
826000.0,2.0,3.0,16.0,893421.0,Sandown,New Hampshire,3873.0,1800.0
799900.0,4.0,3.0,1.03,1973218.0,Brentwood,New Hampshire,3833.0,2420.0
724900.0,3.0,3.0,0.37,1088510.0,Amesbury,Massachusetts,1913.0,2296.0
729900.0,3.0,3.0,0.37,1052311.0,Amesbury,Massachusetts,1913.0,2296.0
679500.0,5.0,2.0,0.06,1118432.0,Salisbury,Massachusetts,1952.0,1736.0
869900.0,3.0,4.0,1.32,259474.0,Ipswich,Massachusetts,1938.0,2500.0
174000.0,2.0,2.0,0.37,524724.0,Seabrook,New Hampshire,3874.0,960.0
75900.0,1.0,1.0,0.37,951136.0,Seabrook,New Hampshire,3874.0,404.0
359900.0,3.0,2.0,0.67,1565242.0,Salisbury,Massachusetts,1952.0,1998.0
585900.0,4.0,2.0,0.19,920863.0,Amesbury,Massachusetts,1983.0,2772.0
334500.0,2.0,2.0,1.26,789519.0,Seabrook,New Hampshire,3874.0,1225.0
399900.0,3.0,2.0,2.19,437229.0,Danville,New Hampshire,3819.0,1368.0
372000.0,2.0,3.0,0.37,1493800.0,Fremont,New Hampshire,3044.0,2136.0
435000.0,2.0,2.0,0.37,483837.0,Amesbury,Massachusetts,1913.0,1815.0
749000.0,3.0,2.0,0.32,1229817.0,Rowley,Massachusetts,1969.0,2300.0
347900.0,3.0,2.0,0.37,793622.0,Amesbury,Massachusetts,1913.0,1221.0
949000.0,4.0,3.0,0.74,1311254.0,West Newbury,Massachusetts,1985.0,3392.0
295000.0,2.0,2.0,0.37,112343.0,Amesbury,Massachusetts,1913.0,1024.0
329000.0,3.0,1.0,0.37,599533.0,Amesbury,Massachusetts,1913.0,1435.0
748000.0,3.0,2.0,0.79,330726.0,Exeter,New Hampshire,3833.0,2669.0
649900.0,4.0,3.0,2.01,985650.0,Kensington,New Hampshire,3833.0,1960.0
750000.0,7.0,4.0,0.25,1089561.0,Amesbury,Massachusetts,1913.0,3195.0
829900.0,4.0,3.0,1.13,1973217.0,Brentwood,New Hampshire,3833.0,2600.0
749900.0,4.0,2.0,0.06,524571.0,Newburyport,Massachusetts,1950.0,2171.0
679000.0,3.0,5.0,4.0,1732645.0,Topsfield,Massachusetts,1983.0,2910.0
725000.0,2.0,2.0,0.07,1610067.0,Newburyport,Massachusetts,1950.0,1540.0
249000.0,1.0,1.0,0.37,523713.0,Hampton,New Hampshire,3842.0,510.0
619900.0,2.0,1.0,0.37,870595.0,Newburyport,Massachusetts,1950.0,900.0
1250000.0,4.0,5.0,0.81,914778.0,West Newbury,Massachusetts,1985.0,4250.0
676000.0,2.0,3.0,16.0,482363.0,Sandown,New Hampshire,3873.0,1800.0
651000.0,2.0,3.0,16.0,386623.0,Sandown,New Hampshire,3873.0,1800.0
325000.0,3.0,2.0,1.02,115379.0,Sandown,New Hampshire,3873.0,1164.0
2400000.0,7.0,6.0,0.1,1369905.0,Hampton,New Hampshire,3842.0,4991.0
445000.0,4.0,2.0,0.26,330597.0,Seabrook,New Hampshire,3874.0,1800.0
475000.0,3.0,2.0,0.15,847121.0,Salisbury,Massachusetts,1952.0,1326.0
625000.0,2.0,2.0,0.37,1761465.0,Hampton,New Hampshire,3842.0,1800.0
1397000.0,4.0,4.0,0.47,914364.0,Ipswich,Massachusetts,1938.0,5207.0
745900.0,2.0,2.0,0.37,1565545.0,Atkinson,New Hampshire,3811.0,1867.0
522629.0,2.0,2.0,0.37,1565538.0,Atkinson,New Hampshire,3811.0,1395.0
1199900.0,4.0,2.0,0.14,1815178.0,Salisbury,Massachusetts,1952.0,1166.0
609730.0,2.0,2.0,0.37,1565540.0,Atkinson,New Hampshire,3811.0,1605.0
1595000.0,5.0,5.0,0.87,483872.0,Atkinson,New Hampshire,3811.0,5460.0
528900.0,2.0,2.0,0.37,1565543.0,Atkinson,New Hampshire,3811.0,1395.0
1299000.0,3.0,4.0,0.23,1286136.0,Newburyport,Massachusetts,1950.0,2100.0
1995000.0,4.0,4.0,0.35,1031147.0,Newburyport,Massachusetts,1950.0,3341.0
819900.0,4.0,3.0,0.6,599534.0,Salisbury,Massachusetts,1952.0,2600.0
618865.0,2.0,2.0,0.37,986436.0,Exeter,New Hampshire,3833.0,1883.0
869900.0,3.0,4.0,1.32,259475.0,Ipswich,Massachusetts,1938.0,2500.0
1085000.0,4.0,3.0,0.56,6718.0,Rowley,Massachusetts,1969.0,2853.0
949000.0,4.0,3.0,1.65,1563984.0,Hampstead,New Hampshire,3841.0,2845.0
656478.0,2.0,2.0,0.37,986444.0,Exeter,New Hampshire,3833.0,1883.0
649900.0,2.0,2.0,11.0,765614.0,Exeter,New Hampshire,3833.0,1922.0
543642.0,2.0,2.0,0.37,986439.0,Exeter,New Hampshire,3833.0,1662.0
616799.0,2.0,2.0,0.37,986427.0,Exeter,New Hampshire,3833.0,1883.0
1290000.0,3.0,3.0,0.37,1325965.0,Salisbury,Massachusetts,1952.0,1400.0
329900.0,2.0,1.0,1.0,1451004.0,Kingston,New Hampshire,3848.0,1409.0
419900.0,3.0,1.0,3.25,1668437.0,Newton,New Hampshire,3858.0,1625.0
524900.0,3.0,2.0,0.54,1530705.0,Amesbury,Massachusetts,1913.0,3411.0
975000.0,3.0,6.0,1.7,15458.0,South Hampton,New Hampshire,3827.0,7577.0
135000.0,2.0,2.0,0.37,1245869.0,Seabrook,New Hampshire,3874.0,1392.0
799900.0,3.0,3.0,0.34,117921.0,Exeter,New Hampshire,3833.0,2147.0
2350000.0,5.0,6.0,1.8,1685863.0,Exeter,New Hampshire,3833.0,8156.0
179900.0,1.0,1.0,0.37,332469.0,Newburyport,Massachusetts,1950.0,570.0
1200000.0,4.0,3.0,0.72,1739145.0,Exeter,New Hampshire,3833.0,3303.0
869000.0,4.0,3.0,0.1,918266.0,Newburyport,Massachusetts,1950.0,2669.0
1625000.0,4.0,3.0,0.86,481268.0,Newburyport,Massachusetts,1950.0,3819.0
538900.0,2.0,2.0,0.37,1354586.0,Brentwood,New Hampshire,3833.0,1436.0
549900.0,3.0,1.0,0.37,1089195.0,Seabrook,New Hampshire,3874.0,1268.0
849000.0,2.0,3.0,0.37,1297987.0,Newburyport,Massachusetts,1950.0,2400.0
531900.0,2.0,2.0,0.37,1565541.0,Atkinson,New Hampshire,3811.0,1395.0
1150000.0,4.0,3.0,0.56,1136561.0,Rowley,Massachusetts,1969.0,2853.0
1100000.0,3.0,3.0,0.06,794228.0,Newburyport,Massachusetts,1950.0,1750.0
1399000.0,11.0,5.0,0.33,192861.0,Amesbury,Massachusetts,1913.0,5859.0
1795000.0,4.0,4.0,1.18,1884308.0,Newbury,Massachusetts,1951.0,3300.0
999900.0,2.0,3.0,0.24,197155.0,Ipswich,Massachusetts,1938.0,2281.0
994900.0,3.0,3.0,0.23,329900.0,Ipswich,Massachusetts,1938.0,2303.0
1099900.0,4.0,3.0,0.23,481713.0,Ipswich,Massachusetts,1938.0,2870.0
899900.0,3.0,3.0,0.16,436838.0,Ipswich,Massachusetts,1938.0,2078.0
1539000.0,3.0,3.0,0.28,76414.0,Newbury,Massachusetts,1951.0,2492.0
1539000.0,3.0,3.0,0.33,76413.0,Newbury,Massachusetts,1951.0,2492.0
349900.0,3.0,2.0,0.23,848369.0,Seabrook,New Hampshire,3874.0,1404.0
495000.0,3.0,3.0,0.37,92273.0,Amesbury,Massachusetts,1913.0,1820.0
750000.0,4.0,4.0,2.5,1801122.0,Derry,New Hampshire,3038.0,4031.0
349000.0,2.0,2.0,0.37,1259168.0,Brentwood,New Hampshire,3833.0,1436.0
839900.0,4.0,5.0,1.0,1564491.0,Plaistow,New Hampshire,3865.0,3612.0
329900.0,2.0,1.0,0.37,600338.0,Newburyport,Massachusetts,1950.0,689.0
340000.0,1.0,1.0,0.37,13967.0,Amesbury,Massachusetts,1913.0,941.0
525000.0,3.0,2.0,1.7,386697.0,Kensington,New Hampshire,3833.0,1300.0
320000.0,2.0,1.0,0.37,1566690.0,Salisbury,Massachusetts,1952.0,825.0
499900.0,3.0,3.0,0.24,522510.0,Lawrence,Massachusetts,1841.0,2028.0
619900.0,2.0,1.0,0.37,870594.0,Newburyport,Massachusetts,1950.0,900.0
749900.0,2.0,1.0,0.11,600060.0,Newburyport,Massachusetts,1950.0,1080.0
549999.0,2.0,2.0,0.74,1429015.0,Hampton,New Hampshire,3842.0,1146.0
979900.0,4.0,1.0,0.13,1136091.0,Newbury,Massachusetts,1951.0,988.0
3200000.0,16.0,8.0,0.11,329258.0,Hampton,New Hampshire,3842.0,4056.0
525000.0,3.0,1.0,0.5,759956.0,West Newbury,Massachusetts,1985.0,1553.0
605000.0,3.0,3.0,1.39,917029.0,Newton,New Hampshire,3858.0,2359.0
419900.0,3.0,2.0,1.35,1568476.0,Derry,New Hampshire,3038.0,1764.0
875000.0,4.0,3.0,2.76,1448622.0,Atkinson,New Hampshire,3811.0,4250.0
209900.0,2.0,1.0,0.37,199609.0,Newburyport,Massachusetts,1950.0,888.0
649000.0,4.0,2.0,0.29,1757549.0,Newburyport,Massachusetts,1950.0,1878.0
535000.0,4.0,3.0,1.0,1446491.0,Derry,New Hampshire,3038.0,2016.0
925000.0,4.0,4.0,4.03,810164.0,Derry,New Hampshire,3038.0,3557.0
660000.0,3.0,3.0,0.65,1072674.0,Brentwood,New Hampshire,3833.0,2816.0
449500.0,2.0,1.0,0.37,381835.0,Newburyport,Massachusetts,1950.0,916.0
650000.0,4.0,2.0,0.15,198397.0,Amesbury,Massachusetts,1913.0,2524.0
750000.0,2.0,3.0,0.03,595514.0,Newburyport,Massachusetts,1950.0,1140.0
1175000.0,2.0,2.0,0.13,812870.0,Newburyport,Massachusetts,1950.0,1051.0
939000.0,2.0,3.0,0.37,1451540.0,Amesbury,Massachusetts,1913.0,2055.0
699900.0,3.0,3.0,0.26,915969.0,Ipswich,Massachusetts,1938.0,1800.0
619000.0,3.0,2.0,0.03,1407460.0,Salisbury,Massachusetts,1952.0,1620.0
649900.0,4.0,3.0,0.37,483039.0,Exeter,New Hampshire,3833.0,2129.0
785000.0,3.0,4.0,0.23,695853.0,Hampton,New Hampshire,3842.0,1753.0
509000.0,2.0,2.0,0.37,1163860.0,Hampton,New Hampshire,3842.0,1388.0
1179900.0,4.0,3.0,0.58,1011458.0,Rowley,Massachusetts,1969.0,2480.0
621900.0,2.0,2.0,0.37,1565544.0,Atkinson,New Hampshire,3811.0,1605.0
1295000.0,2.0,1.0,0.34,1053995.0,Winchester,Massachusetts,1890.0,1306.0
602731.0,2.0,2.0,22.91,1565542.0,Atkinson,New Hampshire,3811.0,1708.0
569793.0,2.0,2.0,0.37,1565539.0,Atkinson,New Hampshire,3811.0,1578.0
539000.0,3.0,2.0,0.4,270104.0,Peabody,Massachusetts,1960.0,1679.0
1295000.0,5.0,3.0,0.36,1667654.0,Peabody,Massachusetts,1960.0,3500.0
525000.0,3.0,3.0,0.08,1759372.0,Peabody,Massachusetts,1960.0,1719.0
549999.0,2.0,2.0,0.37,108068.0,Beverly,Massachusetts,1915.0,1240.0
1350000.0,2.0,3.0,0.37,602378.0,Wenham,Massachusetts,1984.0,2400.0
175000.0,2.0,1.0,0.09,1269843.0,Danvers,Massachusetts,1923.0,1000.0
59900.0,2.0,1.0,0.37,605714.0,Danvers,Massachusetts,1923.0,500.0
525000.0,3.0,1.0,0.44,1539748.0,Danvers,Massachusetts,1923.0,1343.0
459000.0,4.0,1.0,0.08,870159.0,Beverly,Massachusetts,1915.0,1846.0
669999.0,3.0,3.0,0.37,390590.0,Danvers,Massachusetts,1923.0,2000.0
699000.0,2.0,2.0,0.37,524177.0,Salem,Massachusetts,1970.0,1629.0
439000.0,2.0,2.0,0.37,1448352.0,Peabody,Massachusetts,1960.0,1310.0
899900.0,2.0,3.0,0.37,1598388.0,Middleton,Massachusetts,1949.0,2672.0
659000.0,3.0,3.0,0.37,1826741.0,Salem,Massachusetts,1970.0,1981.0
1399900.0,3.0,4.0,0.92,6568.0,Middleton,Massachusetts,1949.0,3846.0
449000.0,2.0,2.0,0.15,652440.0,Beverly,Massachusetts,1915.0,1350.0
320000.0,2.0,2.0,0.37,1138202.0,Peabody,Massachusetts,1960.0,1008.0
649900.0,3.0,2.0,0.57,1264915.0,Beverly,Massachusetts,1915.0,1874.0
775000.0,3.0,2.0,0.36,1437447.0,Beverly,Massachusetts,1915.0,2040.0
859000.0,5.0,3.0,0.19,1698050.0,Peabody,Massachusetts,1960.0,2756.0
1999900.0,4.0,4.0,1.04,913947.0,Middleton,Massachusetts,1949.0,4200.0
359000.0,2.0,2.0,0.37,597379.0,Peabody,Massachusetts,1960.0,1000.0
699900.0,4.0,3.0,0.46,764106.0,Danvers,Massachusetts,1923.0,2261.0
1100000.0,2.0,3.0,0.01,1629287.0,Middleton,Massachusetts,1949.0,2744.0
289900.0,2.0,2.0,0.37,1671216.0,Peabody,Massachusetts,1960.0,880.0
979900.0,2.0,3.0,0.01,1568620.0,Middleton,Massachusetts,1949.0,2538.0
695000.0,5.0,3.0,0.24,198560.0,Peabody,Massachusetts,1960.0,2328.0
179900.0,3.0,1.0,0.37,887325.0,Peabody,Massachusetts,1960.0,1120.0
399900.0,2.0,1.0,0.53,1645295.0,Danvers,Massachusetts,1923.0,1000.0
789000.0,4.0,3.0,0.46,1584447.0,Hamilton,Massachusetts,1982.0,2028.0
1649000.0,4.0,5.0,0.92,1565915.0,Middleton,Massachusetts,1949.0,4917.0
899000.0,2.0,3.0,0.37,269477.0,Middleton,Massachusetts,1949.0,2652.0
1350000.0,2.0,3.0,0.37,1451489.0,Wenham,Massachusetts,1984.0,2425.0
589000.0,3.0,2.0,0.95,638811.0,Hamilton,Massachusetts,1982.0,1531.0
264888.0,2.0,1.0,0.37,1448587.0,Danvers,Massachusetts,1923.0,673.0
799900.0,4.0,3.0,0.41,870439.0,Danvers,Massachusetts,1923.0,2920.0
499900.0,3.0,2.0,0.23,846627.0,Danvers,Massachusetts,1923.0,1635.0
685000.0,4.0,2.0,0.46,1564002.0,Danvers,Massachusetts,1923.0,2255.0
329000.0,1.0,1.0,0.37,57820.0,Beverly,Massachusetts,1915.0,710.0
1134900.0,2.0,3.0,0.01,1470843.0,Middleton,Massachusetts,1949.0,2744.0
479000.0,2.0,1.0,0.37,1698503.0,Salem,Massachusetts,1970.0,892.0
1850000.0,5.0,4.0,1.59,1852527.0,Hamilton,Massachusetts,1982.0,4800.0
779000.0,5.0,3.0,0.48,586806.0,Danvers,Massachusetts,1923.0,3124.0
515000.0,3.0,2.0,0.11,1136550.0,Salem,Massachusetts,1970.0,1790.0
599000.0,2.0,4.0,0.37,598265.0,Danvers,Massachusetts,1923.0,1731.0
1250000.0,4.0,5.0,34.8,1450503.0,Beverly,Massachusetts,1915.0,3000.0
